time,lat,lon,ph_total
2021-05-15,-12.5,111.5,8.044232
2021-05-15,-12.5,112.5,8.044344
2021-05-15,-12.5,113.5,8.038287
2021-05-15,-12.5,114.5,8.036609
2021-05-15,-12.5,115.5,8.037826
2021-05-15,-12.5,116.5,8.038059
2021-05-15,-12.5,117.5,8.037119
2021-05-15,-12.5,118.5,8.03437
2021-05-15,-12.5,119.5,8.032792
2021-05-15,-12.5,120.5,8.031529
2021-05-15,-12.5,121.5,8.032659
2021-05-15,-12.5,122.5,8.024899
2021-05-15,-12.5,123.5,8.010503
2021-05-15,-12.5,124.5,8.006851
2021-05-15,-12.5,125.5,8.0043955
2021-05-15,-12.5,126.5,8.012171
2021-05-15,-12.5,127.5,8.007117
2021-05-15,-12.5,128.5,8.006344
2021-05-15,-12.5,129.5,8.010453
2021-05-15,-12.5,130.5,8.010453
2021-05-15,-12.5,137.5,8.028377
2021-05-15,-12.5,138.5,8.028377
2021-05-15,-12.5,139.5,8.026799
2021-05-15,-12.5,140.5,8.02194
2021-05-15,-12.5,141.5,8.020083
2021-05-15,-12.5,143.5,8.048865
2021-05-15,-12.5,144.5,8.048865
2021-05-15,-12.5,145.5,8.056548
2021-05-15,-12.5,146.5,8.058187
2021-05-15,-12.5,147.5,8.058185
2021-05-15,-12.5,148.5,8.058478
2021-05-15,-12.5,149.5,8.058992
2021-05-15,-12.5,150.5,8.058501
2021-05-15,-12.5,151.5,8.059823
2021-05-15,-12.5,152.5,8.059134
2021-05-15,-12.5,153.5,8.059754
2021-05-15,-12.5,154.5,8.059759
2021-05-15,-12.5,155.5,8.058903
2021-05-15,-12.5,156.5,8.057537
2021-05-15,-12.5,157.5,8.057254
2021-05-15,-12.5,158.5,8.056457
2021-05-15,-12.5,159.5,8.056803
2021-05-15,-12.5,160.5,8.054192
2021-05-15,-12.5,161.5,8.054713
2021-05-15,-12.5,162.5,8.055108
2021-05-15,-12.5,163.5,8.057605
2021-05-15,-12.5,164.5,8.057179
2021-05-15,-12.5,165.5,8.058153
2021-05-15,-12.5,166.5,8.05862
2021-05-15,-12.5,167.5,8.057496
2021-05-15,-12.5,168.5,8.057001
2021-05-15,-12.5,169.5,8.056587
2021-05-15,-12.5,170.5,8.055853
2021-05-15,-12.5,171.5,8.055383
2021-05-15,-12.5,172.5,8.055076
2021-05-15,-12.5,173.5,8.053055
2021-05-15,-12.5,174.5,8.051524
2021-05-15,-12.5,175.5,8.049021
2021-05-15,-12.5,176.5,8.048791
2021-05-15,-12.5,177.5,8.048841
2021-05-15,-12.5,178.5,8.049142
2021-05-15,-12.5,179.5,8.049142
2021-05-15,-11.5,100.5,8.047765
2021-05-15,-11.5,101.5,8.04743
2021-05-15,-11.5,102.5,8.046684
2021-05-15,-11.5,103.5,8.046411
2021-05-15,-11.5,104.5,8.046063
2021-05-15,-11.5,105.5,8.042835
2021-05-15,-11.5,106.5,8.042284
2021-05-15,-11.5,107.5,8.041245
2021-05-15,-11.5,108.5,8.040618
2021-05-15,-11.5,109.5,8.0408125
2021-05-15,-11.5,110.5,8.041777
2021-05-15,-11.5,111.5,8.041329
2021-05-15,-11.5,112.5,8.040595
2021-05-15,-11.5,113.5,8.038855
2021-05-15,-11.5,114.5,8.038231
2021-05-15,-11.5,115.5,8.036412
2021-05-15,-11.5,116.5,8.0375
2021-05-15,-11.5,117.5,8.037987
2021-05-15,-11.5,118.5,8.036287
2021-05-15,-11.5,119.5,8.034348
2021-05-15,-11.5,120.5,8.032129
2021-05-15,-11.5,121.5,8.032169
2021-05-15,-11.5,122.5,8.031205
2021-05-15,-11.5,123.5,8.026915
2021-05-15,-11.5,124.5,8.024341
2021-05-15,-11.5,125.5,8.012912
2021-05-15,-11.5,126.5,8.013675
2021-05-15,-11.5,127.5,8.008667
2021-05-15,-11.5,128.5,8.01639
2021-05-15,-11.5,129.5,8.018094
2021-05-15,-11.5,130.5,8.018094
2021-05-15,-11.5,137.5,8.029901
2021-05-15,-11.5,138.5,8.029901
2021-05-15,-11.5,139.5,8.028135
2021-05-15,-11.5,140.5,8.030804
2021-05-15,-11.5,141.5,8.01986
2021-05-15,-11.5,143.5,8.053063
2021-05-15,-11.5,144.5,8.053063
2021-05-15,-11.5,145.5,8.05651
2021-05-15,-11.5,146.5,8.056619
2021-05-15,-11.5,147.5,8.056852
2021-05-15,-11.5,148.5,8.058682
2021-05-15,-11.5,149.5,8.057642
2021-05-15,-11.5,150.5,8.057218
2021-05-15,-11.5,151.5,8.056026
2021-05-15,-11.5,152.5,8.054115
2021-05-15,-11.5,153.5,8.052055
2021-05-15,-11.5,154.5,8.056147
2021-05-15,-11.5,155.5,8.057029
2021-05-15,-11.5,156.5,8.056509
2021-05-15,-11.5,157.5,8.0552025
2021-05-15,-11.5,158.5,8.054944
2021-05-15,-11.5,159.5,8.054367
2021-05-15,-11.5,160.5,8.053823
2021-05-15,-11.5,161.5,8.053156
2021-05-15,-11.5,162.5,8.053137
2021-05-15,-11.5,163.5,8.052679
2021-05-15,-11.5,164.5,8.053078
2021-05-15,-11.5,165.5,8.051268
2021-05-15,-11.5,166.5,8.051117
2021-05-15,-11.5,167.5,8.050541
2021-05-15,-11.5,168.5,8.050178
2021-05-15,-11.5,169.5,8.050066
2021-05-15,-11.5,170.5,8.048068
2021-05-15,-11.5,171.5,8.047008
2021-05-15,-11.5,172.5,8.046785
2021-05-15,-11.5,173.5,8.047272
2021-05-15,-11.5,174.5,8.047198
2021-05-15,-11.5,175.5,8.047119
2021-05-15,-11.5,176.5,8.046965
2021-05-15,-11.5,177.5,8.046931
2021-05-15,-11.5,178.5,8.047484
2021-05-15,-11.5,179.5,8.047484
2021-05-15,-10.5,100.5,8.046098
2021-05-15,-10.5,101.5,8.045775
2021-05-15,-10.5,102.5,8.045597
2021-05-15,-10.5,103.5,8.045439
2021-05-15,-10.5,104.5,8.042738
2021-05-15,-10.5,105.5,8.041922
2021-05-15,-10.5,106.5,8.042305
2021-05-15,-10.5,107.5,8.041496
2021-05-15,-10.5,108.5,8.041331
2021-05-15,-10.5,109.5,8.042108
2021-05-15,-10.5,110.5,8.04292
2021-05-15,-10.5,111.5,8.041646
2021-05-15,-10.5,112.5,8.042677
2021-05-15,-10.5,113.5,8.041427
2021-05-15,-10.5,114.5,8.037919
2021-05-15,-10.5,115.5,8.039982
2021-05-15,-10.5,116.5,8.040115
2021-05-15,-10.5,117.5,8.041686
2021-05-15,-10.5,118.5,8.041078
2021-05-15,-10.5,119.5,8.036414
2021-05-15,-10.5,120.5,8.03234
2021-05-15,-10.5,121.5,8.032577
2021-05-15,-10.5,122.5,8.032955
2021-05-15,-10.5,123.5,8.032955
2021-05-15,-10.5,124.5,8.032228
2021-05-15,-10.5,125.5,8.032228
2021-05-15,-10.5,126.5,8.031688
2021-05-15,-10.5,127.5,8.018098
2021-05-15,-10.5,128.5,8.017866
2021-05-15,-10.5,129.5,8.021704
2021-05-15,-10.5,130.5,8.015686
2021-05-15,-10.5,131.5,8.024205
2021-05-15,-10.5,132.5,8.026922
2021-05-15,-10.5,133.5,8.034088
2021-05-15,-10.5,134.5,8.034146
2021-05-15,-10.5,135.5,8.034457
2021-05-15,-10.5,136.5,8.035552
2021-05-15,-10.5,137.5,8.03551
2021-05-15,-10.5,138.5,8.029948
2021-05-15,-10.5,139.5,8.031886
2021-05-15,-10.5,140.5,8.030664
2021-05-15,-10.5,141.5,8.022152
2021-05-15,-10.5,142.5,8.022152
2021-05-15,-10.5,143.5,8.040346
2021-05-15,-10.5,144.5,8.053208
2021-05-15,-10.5,145.5,8.056343
2021-05-15,-10.5,146.5,8.054486
2021-05-15,-10.5,147.5,8.050794
2021-05-15,-10.5,148.5,8.050794
2021-05-15,-10.5,150.5,8.053869
2021-05-15,-10.5,151.5,8.053869
2021-05-15,-10.5,152.5,8.056002
2021-05-15,-10.5,153.5,8.055184
2021-05-15,-10.5,154.5,8.054556
2021-05-15,-10.5,155.5,8.054477
2021-05-15,-10.5,156.5,8.055235
2021-05-15,-10.5,157.5,8.05536
2021-05-15,-10.5,158.5,8.055089
2021-05-15,-10.5,159.5,8.053799
2021-05-15,-10.5,160.5,8.051898
2021-05-15,-10.5,161.5,8.051098
2021-05-15,-10.5,162.5,8.051098
2021-05-15,-10.5,163.5,8.050661
2021-05-15,-10.5,164.5,8.049543
2021-05-15,-10.5,165.5,8.050666
2021-05-15,-10.5,166.5,8.050067
2021-05-15,-10.5,167.5,8.047965
2021-05-15,-10.5,168.5,8.046466
2021-05-15,-10.5,169.5,8.04678
2021-05-15,-10.5,170.5,8.045627
2021-05-15,-10.5,171.5,8.046107
2021-05-15,-10.5,172.5,8.046729
2021-05-15,-10.5,173.5,8.046406
2021-05-15,-10.5,174.5,8.0469265
2021-05-15,-10.5,175.5,8.046693
2021-05-15,-10.5,176.5,8.046641
2021-05-15,-10.5,177.5,8.046782
2021-05-15,-10.5,178.5,8.047213
2021-05-15,-10.5,179.5,8.047213
2021-05-15,-9.5,100.5,8.047055
2021-05-15,-9.5,101.5,8.04647
2021-05-15,-9.5,102.5,8.04634
2021-05-15,-9.5,103.5,8.04614
2021-05-15,-9.5,104.5,8.046412
2021-05-15,-9.5,105.5,8.046293
2021-05-15,-9.5,106.5,8.046458
2021-05-15,-9.5,107.5,8.046527
2021-05-15,-9.5,108.5,8.0465975
2021-05-15,-9.5,109.5,8.044963
2021-05-15,-9.5,110.5,8.042402
2021-05-15,-9.5,111.5,8.041797
2021-05-15,-9.5,112.5,8.040149
2021-05-15,-9.5,113.5,8.039899
2021-05-15,-9.5,114.5,8.034085
2021-05-15,-9.5,115.5,8.032202
2021-05-15,-9.5,116.5,8.031286
2021-05-15,-9.5,117.5,8.031635
2021-05-15,-9.5,118.5,8.031944
2021-05-15,-9.5,119.5,8.031944
2021-05-15,-9.5,120.5,8.037244
2021-05-15,-9.5,121.5,8.037244
2021-05-15,-9.5,122.5,8.031644
2021-05-15,-9.5,123.5,8.03036
2021-05-15,-9.5,125.5,8.033482
2021-05-15,-9.5,126.5,8.033482
2021-05-15,-9.5,127.5,8.035244
2021-05-15,-9.5,128.5,8.035805
2021-05-15,-9.5,129.5,8.029652
2021-05-15,-9.5,130.5,8.02472
2021-05-15,-9.5,131.5,8.019303
2021-05-15,-9.5,132.5,8.017958
2021-05-15,-9.5,133.5,8.035429
2021-05-15,-9.5,134.5,8.032242
2021-05-15,-9.5,135.5,8.034491
2021-05-15,-9.5,136.5,8.033787
2021-05-15,-9.5,137.5,8.033158
2021-05-15,-9.5,138.5,8.031937
2021-05-15,-9.5,139.5,8.021492
2021-05-15,-9.5,140.5,8.020995
2021-05-15,-9.5,141.5,8.020995
2021-05-15,-9.5,142.5,8.034791
2021-05-15,-9.5,143.5,8.034791
2021-05-15,-9.5,144.5,8.039563
2021-05-15,-9.5,145.5,8.051897
2021-05-15,-9.5,146.5,8.044559
2021-05-15,-9.5,150.5,8.057633
2021-05-15,-9.5,151.5,8.057633
2021-05-15,-9.5,152.5,8.057965
2021-05-15,-9.5,153.5,8.056504
2021-05-15,-9.5,154.5,8.05493
2021-05-15,-9.5,155.5,8.05464
2021-05-15,-9.5,156.5,8.054493
2021-05-15,-9.5,157.5,8.054331
2021-05-15,-9.5,158.5,8.050332
2021-05-15,-9.5,159.5,8.051803
2021-05-15,-9.5,160.5,8.051803
2021-05-15,-9.5,161.5,8.046762
2021-05-15,-9.5,162.5,8.046762
2021-05-15,-9.5,163.5,8.045954
2021-05-15,-9.5,164.5,8.044506
2021-05-15,-9.5,165.5,8.043532
2021-05-15,-9.5,166.5,8.044521
2021-05-15,-9.5,167.5,8.044399
2021-05-15,-9.5,168.5,8.045016
2021-05-15,-9.5,169.5,8.044083
2021-05-15,-9.5,170.5,8.043603
2021-05-15,-9.5,171.5,8.044227
2021-05-15,-9.5,172.5,8.045469
2021-05-15,-9.5,173.5,8.044948
2021-05-15,-9.5,174.5,8.044888
2021-05-15,-9.5,175.5,8.045728
2021-05-15,-9.5,176.5,8.046039
2021-05-15,-9.5,177.5,8.046355
2021-05-15,-9.5,178.5,8.046353
2021-05-15,-9.5,179.5,8.046353
2021-05-15,-8.5,100.5,8.045017
2021-05-15,-8.5,101.5,8.045963
2021-05-15,-8.5,102.5,8.045325
2021-05-15,-8.5,103.5,8.046422
2021-05-15,-8.5,104.5,8.046801
2021-05-15,-8.5,105.5,8.046933
2021-05-15,-8.5,106.5,8.046154
2021-05-15,-8.5,107.5,8.042481
2021-05-15,-8.5,108.5,8.040836
2021-05-15,-8.5,109.5,8.039475
2021-05-15,-8.5,110.5,8.032367
2021-05-15,-8.5,111.5,8.032367
2021-05-15,-8.5,127.5,8.029416
2021-05-15,-8.5,128.5,8.029416
2021-05-15,-8.5,129.5,8.034832
2021-05-15,-8.5,130.5,8.025069
2021-05-15,-8.5,131.5,8.021468
2021-05-15,-8.5,132.5,8.02401
2021-05-15,-8.5,133.5,8.035811
2021-05-15,-8.5,134.5,8.036357
2021-05-15,-8.5,135.5,8.033385
2021-05-15,-8.5,136.5,8.027208
2021-05-15,-8.5,137.5,8.026023
2021-05-15,-8.5,138.5,8.026023
2021-05-15,-8.5,144.5,8.032727
2021-05-15,-8.5,145.5,8.032028
2021-05-15,-8.5,149.5,8.052971
2021-05-15,-8.5,150.5,8.052971
2021-05-15,-8.5,151.5,8.0574045
2021-05-15,-8.5,152.5,8.056166
2021-05-15,-8.5,153.5,8.0549555
2021-05-15,-8.5,154.5,8.05358
2021-05-15,-8.5,155.5,8.053656
2021-05-15,-8.5,156.5,8.053791
2021-05-15,-8.5,157.5,8.053791
2021-05-15,-8.5,158.5,8.05097
2021-05-15,-8.5,159.5,8.05097
2021-05-15,-8.5,160.5,8.047843
2021-05-15,-8.5,161.5,8.047843
2021-05-15,-8.5,162.5,8.04637
2021-05-15,-8.5,163.5,8.0447445
2021-05-15,-8.5,164.5,8.043922
2021-05-15,-8.5,165.5,8.043345
2021-05-15,-8.5,166.5,8.043241
2021-05-15,-8.5,167.5,8.042294
2021-05-15,-8.5,168.5,8.041927
2021-05-15,-8.5,169.5,8.043257
2021-05-15,-8.5,170.5,8.042516
2021-05-15,-8.5,171.5,8.042309
2021-05-15,-8.5,172.5,8.042344
2021-05-15,-8.5,173.5,8.042515
2021-05-15,-8.5,174.5,8.042573
2021-05-15,-8.5,175.5,8.042814
2021-05-15,-8.5,176.5,8.043403
2021-05-15,-8.5,177.5,8.045025
2021-05-15,-8.5,178.5,8.0473
2021-05-15,-8.5,179.5,8.0473
2021-05-15,-7.5,100.5,8.044198
2021-05-15,-7.5,101.5,8.044718
2021-05-15,-7.5,102.5,8.045428
2021-05-15,-7.5,103.5,8.045233
2021-05-15,-7.5,104.5,8.044101
2021-05-15,-7.5,105.5,8.036788
2021-05-15,-7.5,106.5,8.029901
2021-05-15,-7.5,114.5,8.028346
2021-05-15,-7.5,115.5,8.028346
2021-05-15,-7.5,116.5,8.040671
2021-05-15,-7.5,117.5,8.041133
2021-05-15,-7.5,118.5,8.041759
2021-05-15,-7.5,119.5,8.039859
2021-05-15,-7.5,120.5,8.040694
2021-05-15,-7.5,121.5,8.037073
2021-05-15,-7.5,122.5,8.042046
2021-05-15,-7.5,123.5,8.041834
2021-05-15,-7.5,124.5,8.041223
2021-05-15,-7.5,125.5,8.040643
2021-05-15,-7.5,126.5,8.040643
2021-05-15,-7.5,127.5,8.044604
2021-05-15,-7.5,128.5,8.044757
2021-05-15,-7.5,129.5,8.044857
2021-05-15,-7.5,130.5,8.036511
2021-05-15,-7.5,131.5,8.036511
2021-05-15,-7.5,132.5,8.025821
2021-05-15,-7.5,133.5,8.039382
2021-05-15,-7.5,134.5,8.039455
2021-05-15,-7.5,135.5,8.033105
2021-05-15,-7.5,136.5,8.028418
2021-05-15,-7.5,137.5,8.024278
2021-05-15,-7.5,148.5,8.052425
2021-05-15,-7.5,149.5,8.052425
2021-05-15,-7.5,150.5,8.053038
2021-05-15,-7.5,151.5,8.053642
2021-05-15,-7.5,152.5,8.051354
2021-05-15,-7.5,153.5,8.053319
2021-05-15,-7.5,154.5,8.0531
2021-05-15,-7.5,155.5,8.052901
2021-05-15,-7.5,156.5,8.050964
2021-05-15,-7.5,157.5,8.050964
2021-05-15,-7.5,158.5,8.045813
2021-05-15,-7.5,159.5,8.0445385
2021-05-15,-7.5,160.5,8.044535
2021-05-15,-7.5,161.5,8.04445
2021-05-15,-7.5,162.5,8.043092
2021-05-15,-7.5,163.5,8.043067
2021-05-15,-7.5,164.5,8.043549
2021-05-15,-7.5,165.5,8.042321
2021-05-15,-7.5,166.5,8.042293
2021-05-15,-7.5,167.5,8.041642
2021-05-15,-7.5,168.5,8.041869
2021-05-15,-7.5,169.5,8.042236
2021-05-15,-7.5,170.5,8.041746
2021-05-15,-7.5,171.5,8.0415945
2021-05-15,-7.5,172.5,8.041852
2021-05-15,-7.5,173.5,8.042052
2021-05-15,-7.5,174.5,8.041311
2021-05-15,-7.5,175.5,8.041151
2021-05-15,-7.5,176.5,8.041692
2021-05-15,-7.5,177.5,8.041759
2021-05-15,-7.5,178.5,8.042913
2021-05-15,-7.5,179.5,8.042913
2021-05-15,-6.5,100.5,8.041206
2021-05-15,-6.5,101.5,8.0403595
2021-05-15,-6.5,102.5,8.042401
2021-05-15,-6.5,103.5,8.0413475
2021-05-15,-6.5,104.5,8.04055
2021-05-15,-6.5,105.5,8.033274
2021-05-15,-6.5,113.5,8.038655
2021-05-15,-6.5,114.5,8.038655
2021-05-15,-6.5,115.5,8.027977
2021-05-15,-6.5,116.5,8.040425
2021-05-15,-6.5,117.5,8.041532
2021-05-15,-6.5,118.5,8.039032
2021-05-15,-6.5,119.5,8.039222
2021-05-15,-6.5,120.5,8.038205
2021-05-15,-6.5,121.5,8.039513
2021-05-15,-6.5,122.5,8.043382
2021-05-15,-6.5,123.5,8.043977
2021-05-15,-6.5,124.5,8.045165
2021-05-15,-6.5,125.5,8.045274
2021-05-15,-6.5,126.5,8.04596
2021-05-15,-6.5,127.5,8.045218
2021-05-15,-6.5,128.5,8.044914
2021-05-15,-6.5,129.5,8.044239
2021-05-15,-6.5,130.5,8.038642
2021-05-15,-6.5,131.5,8.034812
2021-05-15,-6.5,132.5,8.036848
2021-05-15,-6.5,133.5,8.034331
2021-05-15,-6.5,135.5,8.028381
2021-05-15,-6.5,136.5,8.02647
2021-05-15,-6.5,137.5,8.022172
2021-05-15,-6.5,138.5,8.022172
2021-05-15,-6.5,148.5,8.046553
2021-05-15,-6.5,149.5,8.051362
2021-05-15,-6.5,150.5,8.051362
2021-05-15,-6.5,151.5,8.0514345
2021-05-15,-6.5,152.5,8.050972
2021-05-15,-6.5,153.5,8.050094
2021-05-15,-6.5,154.5,8.049419
2021-05-15,-6.5,155.5,8.049419
2021-05-15,-6.5,156.5,8.045409
2021-05-15,-6.5,157.5,8.045409
2021-05-15,-6.5,158.5,8.043966
2021-05-15,-6.5,159.5,8.043684
2021-05-15,-6.5,160.5,8.043703
2021-05-15,-6.5,161.5,8.042593
2021-05-15,-6.5,162.5,8.042144
2021-05-15,-6.5,163.5,8.041475
2021-05-15,-6.5,164.5,8.042138
2021-05-15,-6.5,165.5,8.040917
2021-05-15,-6.5,166.5,8.040512
2021-05-15,-6.5,167.5,8.040974
2021-05-15,-6.5,168.5,8.041501
2021-05-15,-6.5,169.5,8.041359
2021-05-15,-6.5,170.5,8.040664
2021-05-15,-6.5,171.5,8.0404
2021-05-15,-6.5,172.5,8.039222
2021-05-15,-6.5,173.5,8.037168
2021-05-15,-6.5,174.5,8.036917
2021-05-15,-6.5,175.5,8.038331
2021-05-15,-6.5,176.5,8.032396
2021-05-15,-6.5,177.5,8.032483
2021-05-15,-6.5,178.5,8.043062
2021-05-15,-6.5,179.5,8.043062
2021-05-15,-5.5,100.5,8.03792
2021-05-15,-5.5,101.5,8.039918
2021-05-15,-5.5,102.5,8.039371
2021-05-15,-5.5,103.5,8.028946
2021-05-15,-5.5,106.5,8.032706
2021-05-15,-5.5,107.5,8.032706
2021-05-15,-5.5,108.5,8.032706
2021-05-15,-5.5,109.5,8.031837
2021-05-15,-5.5,110.5,8.043979
2021-05-15,-5.5,111.5,8.040701
2021-05-15,-5.5,112.5,8.032379
2021-05-15,-5.5,113.5,8.027999
2021-05-15,-5.5,114.5,8.027618
2021-05-15,-5.5,115.5,8.027071
2021-05-15,-5.5,116.5,8.029134
2021-05-15,-5.5,117.5,8.030314
2021-05-15,-5.5,118.5,8.031985
2021-05-15,-5.5,119.5,8.031985
2021-05-15,-5.5,120.5,8.036872
2021-05-15,-5.5,121.5,8.036872
2021-05-15,-5.5,122.5,8.036872
2021-05-15,-5.5,123.5,8.042872
2021-05-15,-5.5,124.5,8.042872
2021-05-15,-5.5,125.5,8.0443735
2021-05-15,-5.5,126.5,8.039278
2021-05-15,-5.5,127.5,8.038925
2021-05-15,-5.5,128.5,8.039434
2021-05-15,-5.5,129.5,8.038488
2021-05-15,-5.5,130.5,8.035238
2021-05-15,-5.5,131.5,8.0332365
2021-05-15,-5.5,132.5,8.033769
2021-05-15,-5.5,133.5,8.033769
2021-05-15,-5.5,134.5,8.03115
2021-05-15,-5.5,135.5,8.03115
2021-05-15,-5.5,136.5,8.020371
2021-05-15,-5.5,137.5,8.020371
2021-05-15,-5.5,152.5,8.047397
2021-05-15,-5.5,153.5,8.047397
2021-05-15,-5.5,154.5,8.047353
2021-05-15,-5.5,155.5,8.047353
2021-05-15,-5.5,156.5,8.042791
2021-05-15,-5.5,157.5,8.041944
2021-05-15,-5.5,158.5,8.036025
2021-05-15,-5.5,159.5,8.033691
2021-05-15,-5.5,160.5,8.035454
2021-05-15,-5.5,161.5,8.034695
2021-05-15,-5.5,162.5,8.036124
2021-05-15,-5.5,163.5,8.035955
2021-05-15,-5.5,164.5,8.034797
2021-05-15,-5.5,165.5,8.033853
2021-05-15,-5.5,166.5,8.034701
2021-05-15,-5.5,167.5,8.035621
2021-05-15,-5.5,168.5,8.035097
2021-05-15,-5.5,169.5,8.034732
2021-05-15,-5.5,170.5,8.035479
2021-05-15,-5.5,171.5,8.034158
2021-05-15,-5.5,172.5,8.033466
2021-05-15,-5.5,173.5,8.033018
2021-05-15,-5.5,174.5,8.03304
2021-05-15,-5.5,175.5,8.030526
2021-05-15,-5.5,176.5,8.029082
2021-05-15,-5.5,177.5,8.028439
2021-05-15,-5.5,178.5,8.030828
2021-05-15,-5.5,179.5,8.030828
2021-05-15,-4.5,100.5,8.037834
2021-05-15,-4.5,101.5,8.037964
2021-05-15,-4.5,102.5,8.037549
2021-05-15,-4.5,106.5,8.02922
2021-05-15,-4.5,107.5,8.02922
2021-05-15,-4.5,108.5,8.029556
2021-05-15,-4.5,109.5,8.03123
2021-05-15,-4.5,110.5,8.033619
2021-05-15,-4.5,111.5,8.0295
2021-05-15,-4.5,112.5,8.047039
2021-05-15,-4.5,113.5,8.043408
2021-05-15,-4.5,114.5,8.032832
2021-05-15,-4.5,115.5,8.03473
2021-05-15,-4.5,116.5,8.034352
2021-05-15,-4.5,117.5,8.02965
2021-05-15,-4.5,118.5,8.030231
2021-05-15,-4.5,119.5,8.030231
2021-05-15,-4.5,120.5,8.03451
2021-05-15,-4.5,121.5,8.03451
2021-05-15,-4.5,123.5,8.043376
2021-05-15,-4.5,124.5,8.043376
2021-05-15,-4.5,125.5,8.038101
2021-05-15,-4.5,126.5,8.034652
2021-05-15,-4.5,127.5,8.03196
2021-05-15,-4.5,128.5,8.034909
2021-05-15,-4.5,129.5,8.034713
2021-05-15,-4.5,130.5,8.031884
2021-05-15,-4.5,131.5,8.031785
2021-05-15,-4.5,132.5,8.024085
2021-05-15,-4.5,133.5,8.030987
2021-05-15,-4.5,134.5,8.027722
2021-05-15,-4.5,135.5,8.027722
2021-05-15,-4.5,145.5,8.043326
2021-05-15,-4.5,146.5,8.043326
2021-05-15,-4.5,147.5,8.045171
2021-05-15,-4.5,148.5,8.043574
2021-05-15,-4.5,149.5,8.04091
2021-05-15,-4.5,150.5,8.040133
2021-05-15,-4.5,151.5,8.040133
2021-05-15,-4.5,153.5,8.038593
2021-05-15,-4.5,154.5,8.038593
2021-05-15,-4.5,155.5,8.039688
2021-05-15,-4.5,156.5,8.036395
2021-05-15,-4.5,157.5,8.037758
2021-05-15,-4.5,158.5,8.033644
2021-05-15,-4.5,159.5,8.032423
2021-05-15,-4.5,160.5,8.035203
2021-05-15,-4.5,161.5,8.033999
2021-05-15,-4.5,162.5,8.032578
2021-05-15,-4.5,163.5,8.032426
2021-05-15,-4.5,164.5,8.032533
2021-05-15,-4.5,165.5,8.032879
2021-05-15,-4.5,166.5,8.030513
2021-05-15,-4.5,167.5,8.027738
2021-05-15,-4.5,168.5,8.029721
2021-05-15,-4.5,169.5,8.031501
2021-05-15,-4.5,170.5,8.032396
2021-05-15,-4.5,171.5,8.031572
2021-05-15,-4.5,172.5,8.030034
2021-05-15,-4.5,173.5,8.029046
2021-05-15,-4.5,174.5,8.027305
2021-05-15,-4.5,175.5,8.027694
2021-05-15,-4.5,176.5,8.026891
2021-05-15,-4.5,177.5,8.026794
2021-05-15,-4.5,178.5,8.028493
2021-05-15,-4.5,179.5,8.028493
2021-05-15,-3.5,100.5,8.036724
2021-05-15,-3.5,101.5,8.033637
2021-05-15,-3.5,106.5,8.028299
2021-05-15,-3.5,107.5,8.028299
2021-05-15,-3.5,108.5,8.028196
2021-05-15,-3.5,109.5,8.02543
2021-05-15,-3.5,110.5,8.022962
2021-05-15,-3.5,111.5,8.031405
2021-05-15,-3.5,112.5,8.031405
2021-05-15,-3.5,116.5,8.030276
2021-05-15,-3.5,117.5,8.030276
2021-05-15,-3.5,118.5,8.028986
2021-05-15,-3.5,122.5,8.039409
2021-05-15,-3.5,123.5,8.039409
2021-05-15,-3.5,124.5,8.039258
2021-05-15,-3.5,125.5,8.031567
2021-05-15,-3.5,130.5,8.030581
2021-05-15,-3.5,131.5,8.030581
2021-05-15,-3.5,132.5,8.029765
2021-05-15,-3.5,144.5,8.044975
2021-05-15,-3.5,145.5,8.044975
2021-05-15,-3.5,146.5,8.045012
2021-05-15,-3.5,147.5,8.044519
2021-05-15,-3.5,148.5,8.04279
2021-05-15,-3.5,149.5,8.041151
2021-05-15,-3.5,150.5,8.040008
2021-05-15,-3.5,151.5,8.03866
2021-05-15,-3.5,152.5,8.03866
2021-05-15,-3.5,153.5,8.035655
2021-05-15,-3.5,154.5,8.035072
2021-05-15,-3.5,155.5,8.035652
2021-05-15,-3.5,156.5,8.033177
2021-05-15,-3.5,157.5,8.033245
2021-05-15,-3.5,158.5,8.033177
2021-05-15,-3.5,159.5,8.033541
2021-05-15,-3.5,160.5,8.031833
2021-05-15,-3.5,161.5,8.030065
2021-05-15,-3.5,162.5,8.029554
2021-05-15,-3.5,163.5,8.02919
2021-05-15,-3.5,164.5,8.029554
2021-05-15,-3.5,165.5,8.027603
2021-05-15,-3.5,166.5,8.023766
2021-05-15,-3.5,167.5,8.022439
2021-05-15,-3.5,168.5,8.022319
2021-05-15,-3.5,169.5,8.025736
2021-05-15,-3.5,170.5,8.0273
2021-05-15,-3.5,171.5,8.027758
2021-05-15,-3.5,172.5,8.025629
2021-05-15,-3.5,173.5,8.01972
2021-05-15,-3.5,174.5,8.020279
2021-05-15,-3.5,175.5,8.0215435
2021-05-15,-3.5,176.5,8.0232935
2021-05-15,-3.5,177.5,8.0237055
2021-05-15,-3.5,178.5,8.024154
2021-05-15,-3.5,179.5,8.024154
2021-05-15,-2.5,100.5,8.035331
2021-05-15,-2.5,108.5,8.024136
2021-05-15,-2.5,109.5,8.024136
2021-05-15,-2.5,116.5,8.034496
2021-05-15,-2.5,117.5,8.034496
2021-05-15,-2.5,118.5,8.028218
2021-05-15,-2.5,122.5,8.034035
